time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1993-05-31,0.46279988,-0.27966878,-0.3376979,-0.38054377,-0.011594049
1993-06-30,-0.47318012,-0.4345259,-0.5442431,-0.60299414,-0.11286914
1993-07-31,-0.13771117,-0.21154273,-0.524737,-0.47087985,0.14193472
1993-08-31,0.11059748,-0.24946952,-0.37263876,-0.37280682,-0.38899964
1993-09-30,-1.2280059,-0.61371505,-0.8361397,-0.94030607,-0.8703144
1993-10-31,0.38801378,-0.5870286,-0.5810051,-0.8211095,-0.7644098
1993-11-30,1.3244607,-0.37386414,-0.4483692,-0.55973244,-0.5648994
1993-12-31,-0.7122335,1.0391424,-0.27991122,-0.49466223,-0.59197754
1994-01-31,-0.76399666,1.0230323,-0.2847513,-0.37331706,-0.6250533
1994-02-28,0.3616431,-0.41415912,-0.41681537,-0.46244454,-0.57356644
1994-03-31,-0.22034577,-0.23706856,0.8382257,-0.31474394,-0.54058033
1994-04-30,1.6324642,0.9322998,1.236549,0.06594149,-0.11967029
1994-05-31,-1.2284696,-0.23729722,-0.3218585,-0.4802583,-0.53334033
1994-06-30,-0.3611504,-0.41177696,-0.43643135,0.09594395,-0.42586517
1994-07-31,0.23948462,-0.43230885,-0.10395237,0.14192139,-0.2297934
1994-08-31,2.8754096,1.6916466,1.5837117,1.5752883,1.0562067
1994-09-30,-1.1216605,1.270566,1.0472863,1.0160222,1.1757987
1994-10-31,0.028939039,1.5870985,0.77701473,0.9965645,1.1154308
1994-11-30,-0.27712834,-1.016628,1.0340688,0.9348811,0.8919772
1994-12-31,0.9833493,-0.041683324,1.2162945,0.9922803,0.9623405
1995-01-31,-0.78904176,-0.25444266,1.4764727,0.7313956,0.95369464
1995-02-28,-0.87066853,-0.5137349,-1.0607193,0.98057187,0.8867068
1995-03-31,-0.6501661,-1.026936,-0.5886193,1.0830343,0.8647741
1995-04-30,-0.5700342,-0.8981452,-0.8117765,1.1201141,0.47725314
1995-05-31,-0.9794446,-1.1768105,-1.243716,-1.5333867,0.50496966
1995-06-30,-0.6031326,-1.2058126,-1.367278,-1.2444623,0.36914375
1995-07-31,-0.43504414,-1.0208107,-1.2637079,-1.2116258,0.04268933
1995-08-31,1.4054879,0.24843884,-0.24589029,-0.26563504,-0.6579831
1995-09-30,-0.18032317,0.40058428,-0.2161928,-0.4029377,-0.35742685
1995-10-31,-0.28623098,0.8562282,-0.19247034,-0.42696324,-0.44035825
1995-11-30,-0.4972065,-0.46181798,-0.026809096,-0.48250526,-0.507096
1995-12-31,-0.59626687,-0.620933,0.19389494,-0.39700404,-0.57913446
1996-01-31,-0.3101918,-0.70019704,0.65435094,-0.31303516,-0.5490669
1996-02-29,-0.44271296,-0.74912536,-0.5472151,-0.07541692,-0.52262515
1996-03-31,0.18010196,-0.049634196,-0.61880726,0.20231798,-0.40853158
1996-04-30,1.1959107,0.73007953,0.18636797,0.9114609,-0.115293816
1996-05-31,-0.510497,0.22138977,0.058283817,-0.32664075,0.0006589368
1996-06-30,1.8683869,1.62204,1.4064376,0.92906284,0.8062539
1996-07-31,0.3512546,1.0629256,1.2387278,1.0268748,1.2655377
1996-08-31,-0.014834155,1.0161828,1.093142,1.0558316,0.6156747
1996-09-30,-1.1253529,-0.312772,0.5102962,0.5038854,0.2765132
1996-10-31,-0.08841907,-0.7958375,0.28577694,0.46663013,0.32328996
1996-11-30,0.022889584,-0.9675003,0.4186554,0.4979485,0.43768
1996-12-31,-0.69082963,-0.15026014,-0.3573915,0.44184566,0.43611923
1997-01-31,-0.7088131,-0.2726316,-0.8282285,0.24203551,0.42275196
1997-02-28,-0.25392416,-0.83372223,-1.059382,0.35275114,0.4326919
1997-03-31,-0.7966528,-0.9483019,-0.65378845,-0.518573,0.30636325
1997-04-30,-0.43870085,-0.7839769,-0.728762,-1.1029564,0.02476671
1997-05-31,-1.018439,-1.2107246,-1.3409818,-1.5509533,-0.109466076
1997-06-30,-1.6223904,-1.9855102,-2.0215266,-1.8703156,-1.2163861
1997-07-31,-0.44920602,-1.5652562,-1.7376544,-1.6461513,-1.6785349
1997-08-31,-1.5525131,-1.8835226,-2.3646412,-2.397889,-2.284115
1997-09-30,-0.5542815,-1.3993742,-2.3963485,-2.583466,-2.2781954
1997-10-31,-0.9505216,-1.8963232,-2.54497,-2.6683013,-2.531221
1997-11-30,0.33948326,-0.7566439,-2.1621728,-2.6209402,-2.6231802
1997-12-31,-0.7202907,-0.6366591,-1.5407745,-2.4873905,-2.675961
1998-01-31,0.6138191,0.28044337,-1.7113132,-2.4349935,-2.5866632
1998-02-28,-0.4524735,-0.39371926,-0.7900163,-2.1270847,-2.5892189
1998-03-31,2.6193004,2.5289874,0.8390573,-1.076388,-2.0814705
1998-04-30,-0.41652164,1.3827423,1.223758,-1.1424391,-2.0039525
1998-05-31,2.012801,2.4163496,2.250113,0.73541945,-1.132141
1998-06-30,-0.25780305,0.74498236,1.4683641,0.9873892,-0.5549253
1998-07-31,-0.119593754,0.4559415,0.8913094,0.9189863,-0.3952592
1998-08-31,-0.9765258,-0.76577866,0.25584593,0.24407086,-0.14695956
1998-09-30,-0.7929153,-0.99918145,-0.60432017,-0.1337068,-0.28158754
1998-10-31,-0.6727841,-1.532613,-0.7058755,-0.31307513,-0.22862983
1998-11-30,-1.0483758,-1.3352029,-1.4500239,-0.48994178,-0.5062577
1998-12-31,-0.6735466,-1.2793946,-1.3639882,-0.9699874,-0.5189942
1999-01-31,-0.78390807,-1.3532445,-1.8149735,-0.94315183,-0.5520104
1999-02-28,-0.8781088,-1.2941266,-1.4816151,-1.5052379,-0.57215345
1999-03-31,0.3234893,-0.1587339,-1.2847506,-1.4009001,-1.011922
1999-04-30,-1.037378,-0.61890817,-1.1703137,-2.002316,-1.0851433
1999-05-31,-0.7047187,-0.7916362,-1.026603,-1.65655,-1.7192297
1999-06-30,-1.5008552,-1.9185241,-1.7155383,-2.1427186,-1.8874619
1999-07-31,-0.3061847,-1.2769831,-1.4043458,-1.5693393,-2.0472822
1999-08-31,-1.4847339,-1.6968777,-1.9997025,-2.0757458,-2.2012823
1999-09-30,0.05825468,-0.9779515,-1.9429868,-1.9842564,-2.0735776
1999-10-31,-0.81623924,-1.3965708,-1.9667368,-2.0640106,-2.1579185
1999-11-30,-0.22336833,-0.41900498,-1.8003393,-2.0941663,-2.144689
1999-12-31,-0.18571629,-0.83648425,-1.2076224,-2.1231656,-2.1699615
2000-01-31,1.7724087,0.051583074,-1.3190598,-1.9283863,-2.0455248
2000-02-29,-0.2196141,0.5299989,-0.32393226,-1.7030947,-2.0015235
2000-03-31,-0.60727894,-0.25938356,-0.9205018,-1.2623707,-2.226552
2000-04-30,-0.81095314,-0.8775222,-0.6350711,-1.6134344,-2.1224456
2000-05-31,-1.8011868,-1.8156036,-1.6474235,-1.2887738,-2.2781558
2000-06-30,1.119769,-0.3077007,-0.34039044,-0.7280792,-1.1156483
2000-07-31,-1.2459606,-1.003916,-1.2378663,-1.1360236,-1.6441765
2000-08-31,-0.13502277,-0.40409675,-1.1549214,-1.0855954,-1.0296566
2000-09-30,-0.7001495,-1.2148659,-1.3404901,-1.39797,-1.4549371
2000-10-31,0.1988701,-0.5137961,-1.1495155,-1.3473743,-1.2597002
2000-11-30,-0.3527961,-0.6281668,-0.7261849,-1.4241917,-1.3501318
2000-12-31,-0.59011424,-0.12840378,-1.2191024,-1.3358402,-1.3941566
2001-01-31,1.1729522,-0.2783767,-0.5608946,-1.1793225,-1.3873378
2001-02-28,0.501888,0.55756474,-0.5356826,-0.6585927,-1.3458241
2001-03-31,-0.058070768,0.316032,0.017150272,-1.1673868,-1.2996867
2001-04-30,2.20729,1.389313,0.8873846,-0.023946434,-0.7664226
2001-05-31,-1.55916,-0.139361,-0.04357592,-0.51934874,-0.6739545
2001-06-30,-1.5143559,-1.2868446,-1.028191,-0.9905077,-1.4479312
2001-07-31,-0.5708861,-1.7979081,-1.2068344,-1.168077,-1.1579686
2001-08-31,2.024633,0.1557137,0.09350498,0.15771966,-0.1592837
2001-09-30,1.098444,1.256748,0.5987026,0.66100097,0.5393064
2001-10-31,-0.5290128,2.090643,0.08920107,0.45786157,0.38024205
2001-11-30,-0.42076597,0.5238267,0.4227602,0.3655642,0.40363556
