time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
1992-05-31,0.08957945,0.4130082,0.28706813,-0.7354085,-0.45278817
1992-06-30,0.4444561,-0.0051444178,0.3284382,-0.27406874,-0.48002
1992-07-31,-0.25690565,0.07746602,0.17009304,0.12501818,-0.5122192
1992-08-31,0.2406379,0.16543993,0.331499,0.26848206,-0.38819975
1992-09-30,0.7525516,0.38340852,0.33880052,0.49603292,0.20427914
1992-10-31,0.02350073,0.58558565,0.45808002,0.49155083,0.45606345
1992-11-30,-0.52152306,0.4556174,0.3828358,0.4932036,0.4357933
1992-12-31,-0.16402861,-0.2731653,0.25545385,0.2233316,0.37477946
1993-01-31,0.49812913,-0.36823386,0.46141616,0.36964935,0.4055804
1993-02-28,0.64799416,0.46522334,0.5078147,0.4073649,0.51531404
1993-03-31,0.7451002,1.0444127,0.28885674,0.4236094,0.36712286
1993-04-30,0.64989805,0.9947509,0.65825814,0.80677944,0.6116153
1993-05-31,0.25263882,0.7066762,0.86057323,0.93078035,0.701809
1993-06-30,0.4866422,0.67339927,0.96258426,0.7736499,0.6742341
1993-07-31,-0.5805712,-0.042287737,0.35356125,0.27893642,0.6128196
1993-08-31,-0.28573176,-0.34582725,0.06946187,0.13533819,0.40351677
1993-09-30,-1.1611494,-1.008964,-0.5913238,-0.39049903,-0.49462238
1993-10-31,-0.12052429,-0.9304298,-0.68653506,-0.42011338,-0.48892093
1993-11-30,0.5681083,-0.8123136,-0.7205915,-0.38579467,-0.34112495
1993-12-31,-0.3573162,0.028836235,-0.9138865,-0.53373367,-0.3549732
1994-01-31,0.13645819,0.35981378,-0.8613052,-0.6607318,-0.40357655
1994-02-28,0.008908931,-0.1249143,-0.8448183,-0.75682706,-0.4432612
1994-03-31,0.020593833,0.036879532,0.034862738,-0.9132781,-0.5514713
1994-04-30,1.2952962,0.8462969,0.8978515,-0.5715539,-0.4466595
1994-05-31,-1.7238885,-0.71905077,-0.7821996,-1.2606949,-1.0633407
1994-06-30,0.9962437,-0.016813478,-0.003191737,-0.013491913,-0.86342007
1994-07-31,-0.37679887,-0.6492057,-0.25742757,-0.17338236,-0.86817074
1994-08-31,-1.7204376,-0.8467596,-1.0326003,-1.056171,-1.476327
1994-09-30,-0.9066904,-1.4536592,-1.3414692,-1.2730293,-1.2964761
1994-10-31,0.90548885,-1.1527138,-1.1917326,-0.93611866,-0.90579325
1994-11-30,1.9511861,0.20451067,-0.45750728,-0.681695,-0.70859194
1994-12-31,0.839393,1.8891842,-0.71263885,-0.6655759,-0.63950187
1995-01-31,-0.38420522,1.9595783,-0.74634194,-0.92443085,-0.6945578
1995-02-28,-0.94672674,-0.24015777,0.11970641,-0.50849587,-0.75057405
1995-03-31,0.21263944,-0.32602167,1.5700665,-0.77471924,-0.7381798
1995-04-30,-0.07201539,-0.1911267,0.85223293,-0.79867953,-0.9514449
1995-05-31,-1.1549706,-0.81937075,-0.9210096,-0.38718876,-0.83928406
1995-06-30,-1.3988408,-1.6381638,-1.620342,-0.48480323,-1.4563763
1995-07-31,-1.0198529,-2.019424,-1.865748,-1.4339291,-1.8798563
1995-08-31,-0.6496199,-1.6673976,-1.6911571,-1.7193722,-1.4359251
1995-09-30,-1.2184252,-1.4216619,-2.105205,-2.0497928,-1.4961475
1995-10-31,0.48219678,-0.9130948,-1.7905844,-1.7307408,-1.4739794
1995-11-30,-0.90318954,-0.90815026,-1.6496702,-1.7743216,-1.7976406
1995-12-31,-0.50735784,-0.09539102,-1.327059,-1.935119,-1.9103404
1996-01-31,0.09873394,-0.9887519,-1.1356968,-1.9654865,-1.9150959
1996-02-29,-0.09015103,-0.2655337,-0.96115637,-1.6807524,-1.8538716
1996-03-31,0.58659303,0.4851276,0.17186126,-1.2308623,-1.8627082
1996-04-30,0.09939072,0.34967667,-0.20860507,-0.99148333,-1.8319951
1996-05-31,-0.15237969,0.12796797,0.0289685,-0.8294583,-1.6419979
1996-06-30,0.48578978,0.21250997,0.35251108,0.27057767,-1.0448118
1996-07-31,0.57925624,0.5423718,0.5965028,0.37528944,-0.4807073
1996-08-31,-0.06958152,0.4968746,0.43690938,0.38158265,-0.23011145
1996-09-30,0.35644692,0.4290474,0.4647005,0.5149072,0.49087778
1996-10-31,0.78867,0.46829787,0.627945,0.6594784,0.5169493
1996-11-30,2.388953,1.1769742,1.0240607,0.96385825,0.90724486
1996-12-31,-0.51134443,1.6692246,0.9139565,0.8977425,0.9322558
1997-01-31,0.33082208,1.9950902,0.83186257,0.8945967,0.9147609
1997-02-28,0.64789444,0.21980487,1.1591122,1.007169,0.96018857
1997-03-31,0.12342831,0.4419425,1.746139,0.9572581,0.9318791
1997-04-30,0.5859482,0.606513,1.5246536,1.0267124,1.0112003
1997-05-31,-1.0257988,-0.47358724,-0.40154734,0.8021151,0.82081664
1997-06-30,-1.5175561,-1.3852116,-1.1190631,-0.116528854,0.24131598
1997-07-31,-0.6362964,-1.7500024,-1.3158447,-0.85738134,-0.23047766
1997-08-31,-1.8662363,-2.2267475,-1.9904461,-1.943604,-0.97860795
1997-09-30,-0.17425646,-1.2539582,-1.8413215,-1.6782573,-1.1844568
1997-10-31,-1.0877242,-1.570382,-2.0936625,-1.8354084,-1.5758867
1997-11-30,0.32275942,-0.5902085,-1.8359404,-1.8281605,-1.7978363
1997-12-31,-0.49266464,-0.9874047,-1.469224,-1.96177,-1.8223506
1998-01-31,0.05076887,0.0732367,-1.5367615,-2.1002784,-1.8662131
1998-02-28,-1.101079,-0.8140696,-0.76972723,-1.9313737,-1.9701807
1998-03-31,0.8417549,0.33870223,-0.7477778,-1.4093592,-1.9202616
1998-04-30,0.44391552,0.49822778,0.4582771,-1.3557425,-1.9376763
1998-05-31,1.5865105,1.6937221,1.4743946,0.33992103,-1.2442666
1998-06-30,-1.6356335,0.21137649,0.29944676,-0.3277758,-1.2120453
1998-07-31,1.407018,1.0315027,1.1118397,1.1753099,-0.43659058
1998-08-31,1.4385372,1.0938005,1.6734658,1.5434228,0.9991688
1998-09-30,-1.4148309,0.64135605,0.68057674,0.7036576,0.40565813
1998-10-31,-0.35312942,-0.18255118,0.45660135,0.5470702,0.554581
1998-11-30,-1.6507742,-1.6353756,-0.23524475,0.41170722,0.30671236
1998-12-31,-0.88328725,-1.2876604,0.17192183,0.24844971,0.2922221
1999-01-31,-1.0851009,-2.209783,-0.6653462,0.09645475,0.20380487
1999-02-28,-1.4976889,-1.7270981,-1.960943,-0.47913346,0.17949024
1999-03-31,-0.35717288,-1.2325189,-1.8339503,-0.07231544,0.016751189
1999-04-30,0.42255262,-0.34532166,-1.3884956,-0.7824636,0.012896859
1999-05-31,1.0688119,0.83051103,0.29607692,-1.33452,-0.14605027
1999-06-30,-0.12515886,0.75921476,0.26034465,-0.5181908,0.25940666
1999-07-31,-0.43590346,0.18269938,0.000715218,-0.5310861,-0.5204997
1999-08-31,-0.45873007,-0.63260317,-0.110541165,-0.38207677,-1.382482
1999-09-30,-0.73863655,-0.80575943,-0.38319907,-0.59816873,-1.0191488
1999-10-31,1.1590384,-0.28712168,-0.106027566,-0.20072821,-0.5273384
1999-11-30,-0.26165465,-0.07758413,-0.48389664,-0.13351612,-0.34550983
1999-12-31,-0.6715188,0.7831868,-0.4945431,-0.12774518,-0.3334723
2000-01-31,0.2195658,-0.48954394,-0.4062463,-0.20709525,-0.30216742
2000-02-29,0.06985634,-0.22947498,-0.1563526,-0.5369386,-0.20056242
2000-03-31,-1.3954381,-1.1093825,0.12869257,-0.71817404,-0.3453076
2000-04-30,-0.945727,-1.3859884,-1.4088527,-0.88664746,-0.5546441
2000-05-31,-0.9523666,-1.6330385,-1.7253879,-1.1588807,-1.2047712
2000-06-30,0.9836506,-0.3415451,-0.71117425,-0.25305966,-0.82478184
2000-07-31,-1.0702541,-0.7243148,-1.2200365,-1.3720769,-1.1668484
2000-08-31,0.44122356,0.07142036,-0.7504722,-0.79030204,-0.7751483
2000-09-30,-0.52483094,-0.55499387,-0.6842892,-0.85866237,-0.6383504
2000-10-31,0.74957234,0.18732864,-0.28288805,-0.61073005,-0.6964356
2000-11-30,0.5467357,0.06945633,0.0639831,-0.5406075,-0.5783312
2000-12-31,0.527855,1.0482891,-0.18132876,-0.32193276,-0.4973258
2001-01-31,1.2431457,1.1548699,0.3986137,-0.12956294,-0.46881878
2001-02-28,-0.26177728,0.7064179,0.19970341,0.13485599,-0.4852418
2001-03-31,-1.8726797,-1.3035427,0.27083978,-0.43754768,-0.56265557
2001-04-30,0.15905334,-1.0814971,-0.26813802,0.036673408,-0.38909596
2001-05-31,-1.422875,-1.7310659,-1.4801416,-0.8717198,-0.55130774
2001-06-30,0.100333184,-0.790611,-1.1781043,-0.5582319,-0.7602313
2001-07-31,-0.35335377,-0.92158026,-1.2441069,-0.9717136,-0.53734046
2001-08-31,-0.6845282,-0.6019889,-1.3000505,-1.1742177,-1.0371131
2001-09-30,-0.37350494,-0.70398027,-1.0281435,-1.2098415,-0.9160319
2001-10-31,-0.06587069,-0.64179,-0.9855957,-1.1896799,-1.0339195
2001-11-30,-1.1821405,-0.5890886,-0.7667457,-1.3152016,-1.2210656
2001-12-31,2.3306186,0.15650867,-0.58098686,-0.88009083,-1.0597178
2002-01-31,0.19784872,0.4774059,-0.53944457,-0.9234781,-1.140485
2002-02-28,-0.62438023,1.2533606,-0.2703475,-0.5685582,-1.156394
2002-03-31,-1.2758272,-1.2462417,-0.54406023,-0.81512827,-1.101991
2002-04-30,-0.759778,-1.3569658,-0.85894006,-1.0066892,-1.2407174
2002-05-31,0.6055736,-0.3368164,0.16464855,-0.4658643,-0.7105308
2002-06-30,1.3441365,0.9926635,0.5074457,0.56822026,-0.3123453
2002-07-31,-1.9516978,-0.29980883,-0.81752735,-0.68370366,-0.9903997
2002-08-31,-0.7285864,-1.0206354,-0.95621943,-0.693468,-1.0302823
2002-09-30,-0.59443784,-1.5465829,-0.9148692,-1.0871075,-1.0635433
2002-10-31,-0.7075942,-1.0599761,-0.91493154,-1.1959938,-1.135284
2002-11-30,-0.99803543,-1.0305839,-1.2913061,-1.2766328,-1.0817058
2002-12-31,1.7597423,-0.60771567,-1.6060902,-1.0075135,-1.168681
2003-01-31,0.5502807,0.30599287,-0.9868217,-0.89183664,-1.1856962
2003-02-28,1.6792518,2.1808147,-0.50978744,-0.9736762,-1.023235
2003-03-31,-0.4745674,0.5054017,-0.32367608,-1.5142344,-0.94505745
2003-04-30,0.6387567,0.60392714,0.6823196,-0.7764097,-0.72397137
2003-05-31,-0.5729427,-0.36191073,0.3990597,-0.71698534,-1.128947
2003-06-30,-0.7684967,-0.6283822,-0.42234436,-0.8337688,-1.6789005
2003-07-31,0.55380166,-0.29942816,-0.023456398,0.066760026,-0.79847777
2003-08-31,1.9311818,1.2399423,0.8169203,1.1867921,0.4011036
2003-09-30,1.5028213,1.9511353,1.5094936,1.5242925,1.3664933
2003-10-31,1.1048994,2.4354901,1.5972896,1.6570014,1.7211918
2003-11-30,1.2323426,1.9791467,2.0153773,1.6849695,1.9472853
2003-12-31,-0.011860173,1.6102413,2.308917,1.8355896,1.8471043
2004-01-31,-0.615791,0.8863616,2.5498016,1.6935394,1.7540026
2004-02-29,1.3875751,0.4455696,2.0007215,2.0280228,1.7245778
2004-03-31,-0.1299832,0.25539052,1.5893809,2.325618,1.8451542
2004-04-30,-1.5124767,-0.6597245,-0.06415633,2.3401194,1.5146178
2004-05-31,-0.9379364,-1.388484,-1.2426353,1.0579863,1.5105767
2004-06-30,0.11209685,-1.0920225,-0.9428827,-0.0050947494,1.6578352
2004-07-31,-0.6590466,-0.9005893,-1.0782162,-0.8860644,1.3277966
2004-08-31,-0.46934637,-0.66132396,-1.189351,-1.1053895,0.28356197
2004-09-30,0.26245627,-0.4056881,-0.89153373,-0.8082093,-0.32938665
2004-10-31,-0.6713414,-0.35757828,-0.7720825,-0.8881511,-0.77892184
2004-11-30,0.3994264,-0.04692032,-0.47118962,-0.9291237,-0.8724457
2004-12-31,2.3104534,0.14793083,-0.3213196,-0.76648813,-0.7011551
2005-01-31,-0.7530859,1.2637323,-0.11767677,-0.60619664,-0.7401496
2005-02-28,0.5537829,1.3895752,0.23901965,-0.29679957,-0.79100376
2005-03-31,-0.8886956,-0.7876577,-0.29589847,-0.47953427,-0.92192864
2005-04-30,-1.4998221,-1.3207089,-0.44711643,-0.5610056,-0.91956985
2005-05-31,-0.49408326,-1.3200514,-0.8369182,-0.5955444,-0.84343743
2005-06-30,-0.124608934,-0.9420577,-1.1469587,-1.0763073,-0.860057
2005-07-31,-0.26889777,-0.52424353,-0.9888942,-0.6881925,-0.76590836
2005-08-31,0.7787357,0.28607714,-0.4269939,-0.19682714,-0.23583597
2005-09-30,-0.0005708893,0.2346255,-0.2425128,-0.36741087,-0.33780962
2005-10-31,1.8070517,1.134971,0.53028166,0.19584711,0.37711763
2005-11-30,-1.0240728,0.6465658,0.5784787,0.03311835,0.2001624
2005-12-31,-0.5558894,1.1548855,0.5897378,0.12354498,-0.0057627843
2006-01-31,2.1067812,-0.1420518,1.061532,0.47878113,0.14478394
2006-02-28,0.14022438,0.97414196,0.81403655,0.6745165,0.12106543
2006-03-31,-1.1885381,-0.052851498,1.0265832,0.5607174,0.09053418
2006-04-30,-0.06352344,-0.70209223,-0.59449875,0.8301616,0.3108044
2006-05-31,-0.0021381322,-0.4992157,-0.1594049,0.47541848,0.49219534
2006-06-30,0.34097165,0.1695428,0.12493867,0.7903981,0.5901473
2006-07-31,-0.46978018,-0.1629163,-0.44354066,-0.47288623,0.5561385
2006-08-31,0.784464,0.34984013,0.040074635,0.18710747,0.5831679
2006-09-30,0.5515567,0.4463484,0.48757237,0.44366845,0.80978286
2006-10-31,-0.82532734,0.45540538,0.21918133,0.031941798,0.011542887
2006-11-30,-1.0807512,-0.22278078,0.07758885,-0.104493566,0.0021976365
2006-12-31,-0.26800907,-1.3325585,-0.032367807,0.045048963,0.02739517
2007-01-31,-0.7319217,-1.3370281,0.14385732,-0.00815614,-0.18654726
2007-02-28,-0.7209753,-0.87367964,-0.41418466,-0.055382203,-0.23449703
2007-03-31,0.48438907,-0.038933408,-1.2359917,-0.062170252,0.011091002
2007-04-30,-1.8978318,-1.0257583,-1.4937495,-0.21462226,-0.2719099
2007-05-31,-1.0047895,-1.2839817,-1.5390097,-1.2056041,-0.5885965
2007-06-30,-0.07944817,-1.3850828,-1.2761352,-2.0822554,-0.6776725
2007-07-31,2.4998612,1.2300854,0.66213,0.37050602,0.580312
2007-08-31,1.1206771,2.2391782,1.1416982,1.0092782,0.7376454
2007-09-30,-0.6532671,1.3840002,0.6086639,0.5668916,0.15773115
2007-10-31,0.18982215,0.32950222,0.9166728,0.6175509,0.43039364
2007-11-30,-1.4335214,-0.7215295,1.0759765,0.48141134,0.37550923
2007-12-31,-0.100063026,-0.46366692,1.1342348,0.42098576,0.39556384
2008-01-31,1.4147921,-0.79312056,0.12513465,0.7673613,0.47101024
2008-02-29,-0.018116156,0.5913159,-0.6052796,1.1029413,0.5117939
2008-03-31,-0.7368174,-0.18835384,-0.55894214,1.068943,0.35695586
2008-04-30,0.49539664,-0.15977028,-0.49954367,0.080479994,0.71984893
2008-05-31,-1.2759991,-1.0535427,-0.8667016,-1.2372112,0.7001661
2008-06-30,-0.39484,-0.9143079,-0.9297508,-1.263229,0.5684033
