shp,spei,model,dec,period,r2,mape,mae,rmse,mse
shp-8,spei-3,LSTM,None,test,0.177951276,125.5046725,0.64784646,0.9015416,0.8127773
shp-8,spei-3,LSTM,None,train,0.395621598,272.099638,0.5863586,0.74905205,0.56107897
shp-8,spei-3,LSTM,None,val,0.232111216,179.0182471,0.6988445,0.89656645,0.8038314
shp-8,spei-3,LSTM,VMD,test,0.686570138,148.7800002,0.43791667,0.556682,0.30989483
shp-8,spei-3,LSTM,VMD,train,0.772912428,198.401773,0.36233798,0.4591496,0.21081835
shp-8,spei-3,LSTM,VMD,val,0.630115628,482.3175907,0.4562347,0.62225205,0.38719758
shp-8,spei-3,RNN,EEMD,test,0.626888156,115.5116439,0.43918347,0.6073744,0.36890373
shp-8,spei-3,RNN,EEMD,train,0.822390214,162.5709534,0.3199296,0.4060607,0.1648853
shp-8,spei-3,RNN,EEMD,val,0.675792664,158.3361983,0.48009166,0.5825655,0.33938253
shp-8,spei-3,RNN,None,test,0.208444059,110.5052948,0.6314767,0.88466287,0.78262836
shp-8,spei-3,RNN,None,train,0.432802022,273.1597424,0.5758891,0.7256461,0.5265623
shp-8,spei-3,RNN,None,val,0.201348245,323.1754065,0.7125733,0.91434914,0.8360343
shp-8,spei-3,RNN,VMD,test,0.649554461,139.3593788,0.4725833,0.5886366,0.34649304
shp-8,spei-3,RNN,VMD,train,0.737521499,215.7049417,0.38239393,0.49363324,0.24367377
shp-8,spei-3,RNN,VMD,val,0.653156072,1065.307522,0.46208605,0.6025601,0.36307868
shp-8,spei-3,TCN,EEMD,test,0.411316335,256.653595,0.6240275,0.7629182,0.5820442
shp-8,spei-3,TCN,EEMD,train,0.704729259,228.5075665,0.4243345,0.52356154,0.2741167
shp-8,spei-3,TCN,EEMD,val,0.656480283,760.3176594,0.4571273,0.59966564,0.35959888
shp-8,spei-3,TCN,None,test,0.100162387,143.3942795,0.6910608,0.94323313,0.8896888
shp-8,spei-3,TCN,None,train,0.35454756,288.7926817,0.61003494,0.7740868,0.5992103
shp-8,spei-3,TCN,None,val,0.218210816,310.4310751,0.7000093,0.9046449,0.81838244
shp-8,spei-3,TCN,VMD,test,0.554265201,96.58972621,0.5011808,0.6638581,0.4407076
shp-8,spei-3,TCN,VMD,train,0.64215818,251.4723063,0.45692173,0.57637227,0.332205
shp-8,spei-3,TCN,VMD,val,0.583150804,1041.32185,0.50815165,0.66057605,0.4363607
shp-8,spei-6,LSTM,EEMD,test,0.523657233,188.5879874,0.43070403,0.5953517,0.35444367
shp-8,spei-6,LSTM,EEMD,train,0.920093134,113.4028077,0.21154238,0.27248213,0.07424651
shp-8,spei-6,LSTM,EEMD,val,0.812943369,52.57816911,0.34029996,0.44726738,0.2000481
shp-8,spei-6,LSTM,None,test,0.267813981,134.0563297,0.54152566,0.73811585,0.544815
shp-8,spei-6,LSTM,None,train,0.567308933,156.8579674,0.4881947,0.6340667,0.40204057
shp-8,spei-6,LSTM,None,val,0.313763082,88.81754875,0.62817264,0.8566782,0.7338975
shp-8,spei-6,LSTM,VMD,test,0.531621516,124.155879,0.48593464,0.5903537,0.3485175
shp-8,spei-6,LSTM,VMD,train,0.783760786,141.7433977,0.34078467,0.44824266,0.20092149
shp-8,spei-6,LSTM,VMD,val,0.594460696,90.54684639,0.52747416,0.6585627,0.43370485
shp-8,spei-6,RNN,EEMD,test,0.569633305,134.6182942,0.39708444,0.5658915,0.32023317
shp-8,spei-6,RNN,EEMD,train,0.922810793,108.9837432,0.20173836,0.26780844,0.07172136
shp-8,spei-6,RNN,EEMD,val,0.828330472,53.65719795,0.33327046,0.42847675,0.18359233
shp-8,spei-6,RNN,None,test,0.248927593,115.2182102,0.5380723,0.7475749,0.5588683
shp-8,spei-6,RNN,None,train,0.606921375,156.0297132,0.46546173,0.60434604,0.36523414
shp-8,spei-6,RNN,None,val,0.320744157,87.33092546,0.6100569,0.8523096,0.7264316
shp-8,spei-6,RNN,VMD,test,0.638678968,112.3127818,0.4188029,0.518514,0.26885673
shp-8,spei-6,RNN,VMD,train,0.848638296,129.1925073,0.27837908,0.37501958,0.14063969
shp-8,spei-6,RNN,VMD,val,0.726492584,64.52797055,0.41073498,0.5408355,0.29250306
shp-8,spei-6,TCN,EEMD,test,0.606761873,208.5474014,0.39041838,0.5409307,0.29260603
shp-8,spei-6,TCN,EEMD,train,0.853315964,137.8313661,0.28309345,0.36917937,0.1362934
shp-8,spei-6,TCN,EEMD,val,0.802431077,53.47843766,0.33126184,0.45966348,0.21129051
shp-8,spei-6,TCN,None,test,0.263633728,143.0704236,0.51580685,0.74021995,0.54792553
shp-8,spei-6,TCN,None,train,0.560009301,158.1951618,0.49120498,0.63939273,0.4088231
shp-8,spei-6,TCN,None,val,0.31369406,89.67280388,0.6330963,0.8567212,0.7339713
shp-8,spei-6,TCN,VMD,test,0.540599734,128.6811471,0.4373218,0.58466816,0.34183684
shp-8,spei-6,TCN,VMD,train,0.734740645,144.838202,0.37469473,0.49645665,0.24646921
shp-8,spei-6,TCN,VMD,val,0.589216828,75.51825643,0.4876497,0.6628068,0.4393129
shp-8,spei-9,LSTM,EEMD,test,0.920691252,65.35482407,0.16457464,0.22275615,0.049620304
shp-8,spei-9,LSTM,EEMD,train,0.952125587,1196.029663,0.15579113,0.20946689,0.04387638
shp-8,spei-9,LSTM,EEMD,val,0.833962992,128.1417489,0.27736926,0.40626958,0.16505498
shp-8,spei-9,LSTM,None,test,0.52531153,115.2245879,0.4343382,0.5449711,0.29699352
shp-8,spei-9,LSTM,None,train,0.733478129,1509.820366,0.35851663,0.49423113,0.24426441
shp-8,spei-9,LSTM,None,val,0.436961472,175.9429097,0.56348014,0.74813664,0.5597085
shp-8,spei-9,LSTM,VMD,test,0.72777167,97.68945575,0.3471823,0.4127013,0.17032236
shp-8,spei-9,LSTM,VMD,train,0.912682481,1517.644787,0.2094403,0.2828879,0.08002556
shp-8,spei-9,LSTM,VMD,val,0.76309827,83.20708871,0.37555122,0.485284,0.23550057
shp-8,spei-9,RNN,EEMD,test,0.938390508,54.30566669,0.14739728,0.19633286,0.03854659
shp-8,spei-9,RNN,EEMD,train,0.962113466,1557.190704,0.13848528,0.18634,0.034722596
shp-8,spei-9,RNN,EEMD,val,0.893794738,104.8287153,0.22437595,0.32492632,0.10557711
shp-8,spei-9,RNN,None,test,0.606729835,93.82475019,0.39490232,0.4960377,0.24605338
shp-8,spei-9,RNN,None,train,0.755100369,888.3032799,0.34374663,0.4737593,0.22444786
shp-8,spei-9,RNN,None,val,0.524960816,142.7474022,0.468012,0.68718964,0.47222957
shp-8,spei-9,RNN,VMD,test,0.778722242,70.98626494,0.29006848,0.37208146,0.13844462
shp-8,spei-9,RNN,VMD,train,0.898571424,918.7283516,0.22855856,0.30489045,0.0929582
shp-8,spei-9,RNN,VMD,val,0.795283407,91.66775346,0.32859513,0.45111617,0.2035058
shp-8,spei-9,TCN,EEMD,test,0.825213388,74.3375957,0.26968554,0.33069167,0.10935698
shp-8,spei-9,TCN,EEMD,train,0.877762534,678.0182362,0.24755274,0.33470783,0.11202932
shp-8,spei-9,TCN,EEMD,val,0.764133513,139.1905308,0.34903753,0.48422253,0.23447147
shp-8,spei-9,TCN,None,test,0.425521374,90.74371457,0.4694949,0.59952337,0.35942826
shp-8,spei-9,TCN,None,train,0.730851054,1121.347332,0.3515829,0.49666095,0.2466721
shp-8,spei-9,TCN,None,val,0.441882193,184.8159909,0.50834066,0.7448603,0.55481684
shp-8,spei-9,TCN,VMD,test,0.761359289,77.31987834,0.308036,0.38640383,0.14930792
shp-8,spei-9,TCN,VMD,train,0.882671766,672.3451614,0.24550006,0.32791775,0.10753006
shp-8,spei-9,TCN,VMD,val,0.747932136,84.37412977,0.38038445,0.5005767,0.250577
shp-9,spei-1,LSTM,EEMD,test,0.460452259,178.0426979,0.5524371,0.69660693,0.4852612
shp-9,spei-1,LSTM,EEMD,train,0.639480889,1384.139824,0.44458717,0.5695385,0.32437408
shp-9,spei-1,LSTM,EEMD,val,0.505400926,171.6236115,0.50041795,0.6941033,0.48177943
shp-9,spei-1,LSTM,None,test,0,101.5336394,0.74969226,0.9552745,0.91254944
shp-9,spei-1,LSTM,None,train,0,166.9965148,0.7368205,0.95082814,0.90407413
shp-9,spei-1,LSTM,None,val,0,103.4508705,0.7446213,1.0160283,1.0323136
shp-9,spei-1,LSTM,VMD,test,0.544812948,165.2772903,0.5146253,0.6398347,0.40938845
shp-9,spei-1,LSTM,VMD,train,0.67156291,2956.704712,0.4155586,0.543607,0.29550856
shp-9,spei-1,LSTM,VMD,val,0.530476063,159.3659282,0.52559096,0.67627966,0.45735422
shp-9,spei-1,RNN,EEMD,test,0.479319513,181.0387731,0.53300065,0.68431884,0.46829227
shp-9,spei-1,RNN,EEMD,train,0.605202943,2088.900185,0.4676421,0.5959995,0.35521537
shp-9,spei-1,RNN,EEMD,val,0.541890681,174.5108008,0.57064885,0.66800857,0.44623545
shp-9,spei-1,RNN,None,test,0,105.7320476,0.75010705,0.95267725,0.9075939
shp-9,spei-1,RNN,None,train,0.004193246,519.560957,0.73411685,0.9465563,0.89596885
shp-9,spei-1,RNN,None,val,0,100.6204605,0.7308388,1.0127866,1.0257368
shp-9,spei-1,RNN,VMD,test,0.500468284,155.4479957,0.5240705,0.6702771,0.4492714
shp-9,spei-1,RNN,VMD,train,0.526661456,2926.265335,0.50948524,0.65259665,0.42588243
shp-9,spei-1,RNN,VMD,val,0.593544453,131.7650318,0.4802575,0.62922215,0.39592052
shp-9,spei-1,TCN,EEMD,test,0.447252691,209.9345922,0.6017704,0.7050764,0.4971327
shp-9,spei-1,TCN,EEMD,train,0.505263239,956.8196297,0.5270444,0.6671846,0.4451353
shp-9,spei-1,TCN,EEMD,val,0.527964056,146.9670415,0.55857295,0.67808634,0.4598011
shp-9,spei-1,TCN,None,test,0,105.971086,0.74935955,0.96029615,0.92216873
shp-9,spei-1,TCN,None,train,0.000210822,888.9761925,0.73325247,0.94844717,0.89955205
shp-9,spei-1,TCN,None,val,0,104.5987606,0.7554817,1.0446284,1.0912485
shp-9,spei-1,TCN,VMD,test,0.393303216,145.9948182,0.6066785,0.738684,0.54565406
shp-9,spei-1,TCN,VMD,train,0.472603142,1397.358704,0.54175323,0.6888548,0.47452098
shp-9,spei-1,TCN,VMD,val,0.448526919,154.6842098,0.5827587,0.7329252,0.5371793
shp-9,spei-12,LSTM,EEMD,test,0.924639761,50.20596385,0.16902746,0.2103091,0.044229917
shp-9,spei-12,LSTM,EEMD,train,0.980243955,63.33089471,0.096877925,0.1268424,0.016088992
shp-9,spei-12,LSTM,EEMD,val,0.937749766,66.39365554,0.20770447,0.28584126,0.08170523
shp-9,spei-12,LSTM,None,test,0.510487705,86.19151711,0.40997854,0.53600484,0.2873012
shp-9,spei-12,LSTM,None,train,0.782228246,186.2859726,0.31588283,0.42112902,0.17734964
shp-9,spei-12,LSTM,None,val,0.526506513,118.6956525,0.5715665,0.7883361,0.62147385
shp-9,spei-12,LSTM,VMD,test,0.77283065,77.89333463,0.3044204,0.365142,0.13332868
shp-9,spei-12,LSTM,VMD,train,0.943242695,79.30732369,0.1523167,0.21499346,0.04622219
shp-9,spei-12,LSTM,VMD,val,0.895191744,65.97123742,0.2641938,0.370896,0.13756385
shp-9,spei-12,RNN,EEMD,test,0.959942333,35.06020606,0.1060729,0.15333092,0.023510372
shp-9,spei-12,RNN,EEMD,train,0.985406962,41.28047228,0.08428498,0.10901525,0.011884324
shp-9,spei-12,RNN,EEMD,val,0.96427222,51.92335248,0.15746006,0.21654962,0.04689374
shp-9,spei-12,RNN,None,test,0.674241424,71.91188335,0.32343867,0.43725508,0.191192
shp-9,spei-12,RNN,None,train,0.869869858,151.2774348,0.22929879,0.32553923,0.1059758
shp-9,spei-12,RNN,None,val,0.710525006,81.94378614,0.42278808,0.6163962,0.37994426
shp-9,spei-12,RNN,VMD,test,0.815073639,67.18124151,0.24245356,0.3294476,0.108535714
shp-9,spei-12,RNN,VMD,train,0.947391406,94.51230764,0.14830467,0.20698684,0.042843554
shp-9,spei-12,RNN,VMD,val,0.906485103,46.44031823,0.24026695,0.35034412,0.122741
shp-9,spei-12,TCN,EEMD,test,0.850374833,49.37085807,0.23785071,0.2963393,0.087816976
shp-9,spei-12,TCN,EEMD,train,0.922195487,132.0794225,0.17531736,0.25171947,0.06336269
shp-9,spei-12,TCN,EEMD,val,0.875728317,90.19872546,0.28884667,0.403869,0.16311017
shp-9,spei-12,TCN,None,test,0.728833973,60.1321578,0.25807765,0.39893723,0.15915091
shp-9,spei-12,TCN,None,train,0.852317795,128.3912063,0.23375468,0.34679952,0.1202699
shp-9,spei-12,TCN,None,val,0.777876347,125.6966829,0.3184389,0.53994787,0.2915437
shp-9,spei-12,TCN,VMD,test,0.257315218,107.3346972,0.5746887,0.6602208,0.4358915
shp-9,spei-12,TCN,VMD,train,0.43827194,179.5679212,0.5510467,0.6763593,0.45746186
shp-9,spei-12,TCN,VMD,val,0,285.8212709,0.9640253,1.1886097,1.412793
shp-9,spei-3,LSTM,EEMD,test,0.420681655,362.3058319,0.49175787,0.6628572,0.4393796
shp-9,spei-3,LSTM,EEMD,train,0.768790349,176.4233112,0.36178222,0.4589795,0.21066216
shp-9,spei-3,LSTM,EEMD,val,0.371328115,174.3406296,0.6452717,0.8349688,0.6971729
shp-9,spei-3,LSTM,None,test,0.134420276,413.8161182,0.6053111,0.8102422,0.65649235
shp-9,spei-3,LSTM,None,train,0.408066034,192.4913764,0.57092613,0.73439026,0.53932905
shp-9,spei-3,LSTM,None,val,0.250730455,142.3402786,0.7039571,0.9115432,0.830911
shp-9,spei-3,LSTM,VMD,test,0.637492627,165.1628613,0.42176723,0.52434814,0.27494097
shp-9,spei-3,LSTM,VMD,train,0.757302999,177.676785,0.35994956,0.4702432,0.22112864
shp-9,spei-3,LSTM,VMD,val,0.693517625,150.3438354,0.44776878,0.5829898,0.33987713
shp-9,spei-3,RNN,EEMD,test,0.740641296,209.9080086,0.319908,0.44351846,0.19670863
shp-9,spei-3,RNN,EEMD,train,0.876961365,176.7907023,0.26732898,0.33481973,0.11210425
shp-9,spei-3,RNN,EEMD,val,0.821991116,109.0342879,0.36155805,0.4443028,0.19740498
shp-9,spei-3,RNN,None,test,0.171822786,229.6419382,0.60238105,0.7925432,0.6281247
shp-9,spei-3,RNN,None,train,0.431468964,182.9975367,0.57192653,0.7197263,0.51800597
shp-9,spei-3,RNN,None,val,0.250408292,145.571804,0.7045519,0.9117392,0.8312683
shp-9,spei-3,RNN,VMD,test,0.62689501,209.4352961,0.4260559,0.5319574,0.28297865
shp-9,spei-3,RNN,VMD,train,0.728132516,191.6198254,0.3854645,0.4977015,0.24770677
shp-9,spei-3,RNN,VMD,val,0.677112669,149.5100617,0.4647642,0.59838915,0.35806957
shp-9,spei-3,TCN,EEMD,test,0.371818841,770.7862854,0.5526371,0.6902458,0.47643924
shp-9,spei-3,TCN,EEMD,train,0.681986421,216.8299437,0.42375818,0.53828603,0.28975186
shp-9,spei-3,TCN,EEMD,val,0.685895622,127.8817058,0.43396327,0.5901946,0.34832963
shp-9,spei-3,TCN,None,test,0.045274794,417.5742626,0.6443359,0.8509431,0.7241041
shp-9,spei-3,TCN,None,train,0.392638505,244.7879553,0.58672047,0.7438989,0.5533856
shp-9,spei-3,TCN,None,val,0.223844409,154.6934485,0.69358414,0.9277535,0.8607266
shp-9,spei-3,TCN,VMD,test,0.390736699,590.5948639,0.5387611,0.67977285,0.46209112
shp-9,spei-3,TCN,VMD,train,0.514133424,241.6112661,0.5278266,0.66534793,0.44268787
shp-9,spei-3,TCN,VMD,val,0.463421226,145.0656414,0.59570193,0.7713917,0.59504515
shp-9,spei-6,LSTM,EEMD,test,0.456167042,5792.708969,0.42739233,0.5760349,0.33181623
shp-9,spei-6,LSTM,EEMD,train,0.925158143,137.4688029,0.20306578,0.25917977,0.06717416
shp-9,spei-6,LSTM,EEMD,val,0.773804426,202.258873,0.41758683,0.5266485,0.27735865
shp-9,spei-6,LSTM,None,test,0.235337496,1461.794376,0.46952403,0.68304753,0.46655396
shp-9,spei-6,LSTM,None,train,0.563584745,224.3492126,0.4797733,0.6258623,0.39170364
shp-9,spei-6,LSTM,None,val,0.344932795,214.3469095,0.6545092,0.8962347,0.8032366
shp-9,spei-6,LSTM,VMD,test,0.496258497,5112.517929,0.43686762,0.5543958,0.3073547
shp-9,spei-6,LSTM,VMD,train,0.794604167,261.4217281,0.32170027,0.42936304,0.18435262
shp-9,spei-6,LSTM,VMD,val,0.664957404,221.6221809,0.49553278,0.64095694,0.41082576
shp-9,spei-6,RNN,EEMD,test,0.627318174,4475.570679,0.33108506,0.4768537,0.22738945
shp-9,spei-6,RNN,EEMD,train,0.91494482,136.5854502,0.21171796,0.27629894,0.07634111
shp-9,spei-6,RNN,EEMD,val,0.876120061,134.8994732,0.30220538,0.3897439,0.1519003
shp-9,spei-6,RNN,None,test,0.25578773,1582.010937,0.45037028,0.6738519,0.4540764
shp-9,spei-6,RNN,None,train,0.618621141,206.927824,0.43837088,0.58506906,0.34230584
shp-9,spei-6,RNN,None,val,0.406283319,328.2750845,0.638823,0.8532346,0.7280092
shp-9,spei-6,RNN,VMD,test,0.589051545,3595.824051,0.3948525,0.500737,0.25073758
shp-9,spei-6,RNN,VMD,train,0.837320969,173.7163067,0.28425437,0.38211548,0.14601225
shp-9,spei-6,RNN,VMD,val,0.779130355,164.9438858,0.37089306,0.52041143,0.27082807
shp-9,spei-6,TCN,EEMD,test,0.500724614,5719.88678,0.40558514,0.5519327,0.3046297
shp-9,spei-6,TCN,EEMD,train,0.849158719,152.6041269,0.2843907,0.3679501,0.13538729
shp-9,spei-6,TCN,EEMD,val,0.797846273,116.2925482,0.34445345,0.4978743,0.2478788
shp-9,spei-6,TCN,None,test,0.162501037,1877.966118,0.513015,0.7148389,0.5109947
shp-9,spei-6,TCN,None,train,0.495098233,180.5960774,0.52906924,0.6731817,0.4531736
shp-9,spei-6,TCN,None,val,0.304938376,207.7016354,0.712531,0.9231887,0.8522774
shp-9,spei-6,TCN,VMD,test,0.500418425,2398.279572,0.42247215,0.5521019,0.3048165
shp-9,spei-6,TCN,VMD,train,0.77166754,256.5576077,0.3404883,0.45270228,0.20493935
shp-9,spei-6,TCN,VMD,val,0.617290258,172.9991078,0.4825821,0.6850363,0.46927473
shp-9,spei-9,LSTM,EEMD,test,0.851947248,354.6965361,0.23696978,0.29205868,0.08529828
shp-9,spei-9,LSTM,EEMD,train,0.947510283,75.86140037,0.15609352,0.2121707,0.045016408
shp-9,spei-9,LSTM,EEMD,val,0.803921789,71.39430642,0.35334674,0.5085137,0.2585862
shp-9,spei-9,LSTM,None,test,0.561261475,419.6479321,0.38474515,0.5027647,0.25277236
shp-9,spei-9,LSTM,None,train,0.720636725,169.89851,0.36080632,0.48947775,0.23958847
shp-9,spei-9,LSTM,None,val,0.501752615,168.4725285,0.60197693,0.8106073,0.6570842
shp-9,spei-9,LSTM,VMD,test,0.743110031,193.5009599,0.310262,0.38471177,0.14800315
shp-9,spei-9,LSTM,VMD,train,0.879112035,101.6944885,0.24260318,0.3219881,0.10367634
shp-9,spei-9,LSTM,VMD,val,0.751971945,103.2834649,0.44918612,0.5719241,0.32709718
shp-9,spei-9,RNN,EEMD,test,0.939645723,309.3508959,0.15031202,0.186473,0.034772176
shp-9,spei-9,RNN,EEMD,train,0.965081651,53.42404842,0.12630355,0.17305142,0.029946793
shp-9,spei-9,RNN,EEMD,val,0.907747947,78.81353498,0.23233227,0.34879965,0.121661186
shp-9,spei-9,RNN,None,test,0.629077047,619.2257404,0.35609233,0.46227857,0.21370147
shp-9,spei-9,RNN,None,train,0.77407302,173.8658547,0.33070937,0.4401821,0.19376026
shp-9,spei-9,RNN,None,val,0.648786485,118.7248468,0.42962524,0.68057126,0.46317726
shp-9,spei-9,RNN,VMD,test,0.785288721,284.3691587,0.28905824,0.35171375,0.123702556
shp-9,spei-9,RNN,VMD,train,0.897588305,93.02174449,0.2247606,0.29636237,0.08783066
shp-9,spei-9,RNN,VMD,val,0.838995591,104.1863561,0.34153554,0.4607941,0.21233119
shp-9,spei-9,TCN,EEMD,test,0.822892591,180.6526184,0.24867368,0.31943336,0.10203767
shp-9,spei-9,TCN,EEMD,train,0.927848779,82.2732687,0.18114696,0.24875405,0.061878577
shp-9,spei-9,TCN,EEMD,val,0.856967375,82.75277019,0.313058,0.4343157,0.18863015
shp-9,spei-9,TCN,None,test,0.533210605,489.7177219,0.39081296,0.51858795,0.26893345
shp-9,spei-9,TCN,None,train,0.72964111,176.9591451,0.35376078,0.48152477,0.2318661
shp-9,spei-9,TCN,None,val,0.550196975,140.5014634,0.51171243,0.7701923,0.5931962
shp-9,spei-9,TCN,VMD,test,0.813522965,147.410357,0.25563037,0.32777405,0.10743583
shp-9,spei-9,TCN,VMD,train,0.877711616,100.0093699,0.23361766,0.32384777,0.104877375
shp-9,spei-9,TCN,VMD,val,0.717404336,74.78376627,0.45644858,0.610479,0.37268463
